,close,date,high,low,open,quoteVolume,volume,weightedAverage
53,1.39999999,1439395200,1.39999999,1.26,1.26,166.76205514,228.69778192,1.37140179
54,1.39999999,1439402400,1.39999999,1.39999999,1.39999999,0,0,1.39999999
55,1.38,1439409600,1.38,1.38,1.38,0.26467853,0.36525637,1.38
56,1.38,1439416800,1.38,1.38,1.38,0,0,1.38
57,1.38,1439424000,1.38,1.38,1.38,0,0,1.38
58,1.38,1439431200,1.38,1.38,1.38,0,0,1.38
59,1.3,1439438400,1.3,1.3,1.3,4.04408874,5.25731536,1.3
60,1.3,1439445600,1.3,1.3,1.3,0,0,1.3
61,1.3,1439452800,1.3,1.3,1.3,0,0,1.3
62,1.3,1439460000,1.3,1.3,1.3,5.95591126,7.74268463,1.3
63,1.41,1439467200,1.41,1.38,1.38,17.11447402,23.98934872,1.40169944
64,1.46,1439474400,1.46,1.42,1.42,18.56638842,26.50692709,1.42768353
65,1.95,1439481600,1.95,1.46,1.46,282.07602291,482.11729273,1.70917502
66,2.05,1439488800,2.05,1.95,1.95,20,40.5,2.025
67,2.15,1439496000,2.15,2.15,2.15,0.07907823,0.17001819,2.15
68,2.14,1439503200,2.14,2.14,2.14,0.00152693,0.00326763,2.14
69,2.14,1439510400,2.14,2.14,2.14,0,0,2.14
70,2.14,1439517600,2.14,2.14,2.14,0,0,2.14
71,2.14,1439524800,2.14,2.14,2.14,0,0,2.14
72,2.14,1439532000,2.14,2.14,2.14,0,0,2.14
73,2.14,1439539200,2.14,2.14,2.14,0,0,2.14
74,2.15,1439546400,2.15,2.14,2.14,24.91939484,53.47671417,2.14598767
75,2.15,1439553600,2.15,2.15,2.15,0,0,2.15
76,2.15,1439560800,2.15,2.15,2.15,0,0,2.15
77,2.15,1439568000,2.15,2.15,2.15,0,0,2.15
78,2.15,1439575200,2.15,2.15,2.15,0,0,2.15
79,2.15,1439582400,2.15,2.15,2.15,0,0,2.15
80,2.15,1439589600,2.15,2.15,2.15,0,0,2.15
81,1.625,1439596800,1.625,1.625,1.625,11,17.875,1.625
82,1.625,1439604000,1.625,1.625,1.625,0,0,1.625
83,1.625,1439611200,1.625,1.625,1.625,0,0,1.625
84,2.19999999,1439618400,2.19999999,1.7,1.7,6,10.99999995,1.83333332
85,2.19999999,1439625600,2.19999999,2.19999999,2.19999999,0,0,2.19999999
86,2.19999999,1439632800,2.19999999,2.19999999,2.19999999,0,0,2.19999999
87,2.19999999,1439640000,2.19999999,2.19999999,2.19999999,0,0,2.19999999
88,2.19999999,1439647200,2.19999999,2.19999999,2.19999999,0,0,2.19999999
89,1.5,1439654400,1.5,1.15000001,1.5,16.62755862,24.34824571,1.46433076
90,1.5,1439661600,1.5,1.5,1.5,0,0,1.5
91,1.5,1439668800,1.5,1.5,1.5,0,0,1.5
92,1.5,1439676000,1.5,1.5,1.5,0,0,1.5
93,1.5,1439683200,1.5,1.5,1.5,0,0,1.5
94,1.769999,1439690400,1.769999,1.769999,1.769999,0.00038816,0.00068704,1.769999
95,1.769999,1439697600,1.769999,1.769999,1.769999,0,0,1.769999
96,1.77,1439704800,1.77,1.14,1.14000001,13.11196337,15.77934371,1.20343103
97,1.14,1439712000,1.14,1.14,1.14,25,28.5,1.14
98,1.11,1439719200,1.13000118,1.11,1.13000118,161.19979694,181.53425217,1.12614442
99,1.11,1439726400,1.11,1.11,1.11,0,0,1.11
100,1.12000001,1439733600,1.12000001,1.12000001,1.12000001,0.29987841,0.33586382,1.12000001
101,1.12000001,1439740800,1.12000001,1.12000001,1.12000001,0,0,1.12000001
102,1.12000001,1439748000,1.12000001,1.12000001,1.12000001,0,0,1.12000001
103,1.12000001,1439755200,1.12000001,1.12000001,1.12000001,0,0,1.12000001
104,1.12000001,1439762400,1.12000001,1.12000001,1.12000001,0,0,1.12000001
105,1.12000001,1439769600,1.12000001,1.12000001,1.12000001,0,0,1.12000001
106,1.12000001,1439776800,1.12000001,1.12000001,1.12000001,0,0,1.12000001
107,1.12000001,1439784000,1.12000001,1.12000001,1.12000001,0,0,1.12000001
108,1.12000001,1439791200,1.12000001,1.12000001,1.12000001,0,0,1.12000001
109,1.12000001,1439798400,1.12000001,1.12000001,1.12000001,0,0,1.12000001
110,1.12000001,1439805600,1.12000001,1.12000001,1.12000001,0,0,1.12000001
111,1.12000001,1439812800,1.12000001,1.12000001,1.12000001,0,0,1.12000001
112,1.7699999,1439820000,1.7699999,1.7699999,1.7699999,0.16810513,0.29754606,1.7699999
113,1.7699999,1439827200,1.7699999,1.7699999,1.7699999,0.08125081,0.14381392,1.7699999
114,1.34,1439834400,1.7699999,1.34,1.7699999,16.00583837,21.45033391,1.34015684
115,1.34,1439841600,1.34,1.34,1.34,0,0,1.34
116,1.52,1439848800,1.52,1.52,1.52,10,15.2,1.52
117,1.52,1439856000,1.52,1.52,1.52,0,0,1.52
118,1.565,1439863200,1.565,1.565,1.565,5,7.825,1.565
119,1.565,1439870400,1.565,1.565,1.565,0,0,1.565
120,1.565,1439877600,1.565,1.565,1.565,0,0,1.565
121,1.565,1439884800,1.565,1.565,1.565,0,0,1.565
122,1.565,1439892000,1.565,1.565,1.565,0,0,1.565
123,1.565,1439899200,1.565,1.565,1.565,0,0,1.565
124,1.565,1439906400,1.565,1.565,1.565,0,0,1.565
125,1.51999999,1439913600,1.51999999,1.51999999,1.51999999,0.09787699,0.14877302,1.51999999
126,1.51999999,1439920800,1.51999999,1.51999999,1.51999999,0,0,1.51999999
127,1.51999999,1439928000,1.51999999,1.51999999,1.51999999,0,0,1.51999999
128,1.01,1439935200,1.06100002,1.01,1.06100002,87.05348577,90.85326803,1.04364882
129,1.01,1439942400,1.01,1.01,1.01,0,0,1.01
130,1.01,1439949600,1.01,1.01,1.01,0,0,1.01
131,1.38499999,1439956800,1.38499999,1.085,1.085,15.18019973,16.53378257,1.08916765
132,1.38499999,1439964000,1.38499999,1.38499999,1.38499999,0,0,1.38499999
133,1.38499999,1439971200,1.38499999,1.38499999,1.38499999,0,0,1.38499999
134,1.38499999,1439978400,1.38499999,1.38499999,1.38499999,0,0,1.38499999
135,1.38499999,1439985600,1.38499999,1.38499999,1.38499999,0,0,1.38499999
136,1.38499999,1439992800,1.38499999,1.38499999,1.38499999,0,0,1.38499999
137,1.38499999,1440000000,1.38499999,1.38499999,1.38499999,0,0,1.38499999
138,1.38499999,1440007200,1.38499999,1.38499999,1.38499999,0,0,1.38499999
139,1.4,1440014400,1.4,1.39,1.39,50,69.75,1.395
140,1.3,1440021600,1.3,1.3,1.3,1,1.3,1.3
141,1.3,1440028800,1.3,1.3,1.3,0,0,1.3
142,1.3,1440036000,1.3,1.3,1.3,0,0,1.3
143,1.3,1440043200,1.3,1.3,1.3,0,0,1.3
144,1.25000001,1440050400,1.25000001,1.25000001,1.25000001,16.91775964,21.14719971,1.25000001
145,1.25000001,1440057600,1.25000001,1.25000001,1.25000001,0,0,1.25000001
146,1.25000001,1440064800,1.25000001,1.25000001,1.25000001,0,0,1.25000001
147,1.25000001,1440072000,1.25000001,1.25000001,1.25000001,0,0,1.25000001
148,1.25000001,1440079200,1.25000001,1.25000001,1.25000001,0,0,1.25000001
149,1.25000001,1440086400,1.25000001,1.25000001,1.25000001,0,0,1.25000001
150,1.25000001,1440093600,1.25000001,1.25000001,1.25000001,0,0,1.25000001
151,1.49999998,1440100800,1.49999998,1.45999999,1.45999999,302.07370224,446.65055334,1.47861449
152,1.72999995,1440108000,1.72999995,1.49999998,1.49999998,41.59321142,63.66981636,1.53077423
153,1.72999995,1440115200,1.72999995,1.72999995,1.72999995,0,0,1.72999995
154,1.72999995,1440122400,1.72999995,1.72999995,1.72999995,0,0,1.72999995
155,1.44100001,1440129600,1.4410014,1.44100001,1.4410014,1.93446478,2.787564,1.44100013
156,1.44100001,1440136800,1.44100001,1.44100001,1.44100001,0,0,1.44100001
157,1.44100001,1440144000,1.44100001,1.44100001,1.44100001,0,0,1.44100001
158,1.44100001,1440151200,1.44100001,1.44100001,1.44100001,0,0,1.44100001
159,1.44100001,1440158400,1.44100001,1.44100001,1.44100001,0,0,1.44100001
160,1.44100001,1440165600,1.44100001,1.44100001,1.44100001,0,0,1.44100001
161,1.7299934,1440172800,1.72999367,1.7299934,1.72999367,10.44941183,18.0774136,1.72999341
162,1.44,1440180000,1.57069149,1.44,1.57069001,281.81711348,406.75733373,1.44333794
163,1.44,1440187200,1.44,1.44,1.44,0,0,1.44
164,1.5,1440194400,1.5,1.5,1.5,10,15,1.5
165,1.33000064,1440201600,1.33000064,1.33000064,1.33000064,0.58942723,0.78393859,1.33000064
166,1.33000064,1440208800,1.33000064,1.33000064,1.33000064,0,0,1.33000064
167,1.33000064,1440216000,1.33000064,1.33000064,1.33000064,0,0,1.33000064
168,1.33000064,1440223200,1.33000064,1.33000064,1.33000064,0,0,1.33000064
169,1.33000064,1440230400,1.33000064,1.33000064,1.33000064,0,0,1.33000064
170,1.33000064,1440237600,1.33000064,1.33000064,1.33000064,0,0,1.33000064
171,1.33000064,1440244800,1.33000064,1.33000064,1.33000064,0,0,1.33000064
172,1.33000064,1440252000,1.33000064,1.33000064,1.33000064,0,0,1.33000064
173,1.33000064,1440259200,1.33000064,1.33000064,1.33000064,0,0,1.33000064
174,1.33000064,1440266400,1.33000064,1.33000064,1.33000064,0,0,1.33000064
175,1.33000064,1440273600,1.33000064,1.33000064,1.33000064,0,0,1.33000064
176,1.33000064,1440280800,1.33000064,1.33000064,1.33000064,0,0,1.33000064
177,1.331,1440288000,1.34,1.331,1.34,38.48160304,51.35401378,1.33450817
178,1.33000259,1440295200,1.49999974,1.33000259,1.49999974,0.00085922,0.00121587,1.41508624
179,1.33000259,1440302400,1.33000259,1.33000259,1.33000259,0,0,1.33000259
180,1.33000259,1440309600,1.33000259,1.33000259,1.33000259,0,0,1.33000259
181,1.33000259,1440316800,1.33000259,1.33000259,1.33000259,0,0,1.33000259
182,1.33000259,1440324000,1.33000259,1.33000259,1.33000259,0,0,1.33000259
183,1.33000259,1440331200,1.33000259,1.33000259,1.33000259,0,0,1.33000259
184,1.33000259,1440338400,1.33000259,1.33000259,1.33000259,0,0,1.33000259
185,1.33000259,1440345600,1.33000259,1.33000259,1.33000259,0,0,1.33000259
186,1.49998413,1440352800,1.49998413,1.49998412,1.49998412,26.60797802,39.91154474,1.49998412
187,1.49999999,1440360000,1.49999999,1.49999999,1.49999999,0.00529383,0.00794074,1.49999999
188,1.49999999,1440367200,1.49999999,1.49999999,1.49999999,0.00224805,0.00337207,1.49999999
189,1.49999999,1440374400,1.49999999,1.49999999,1.49999999,0,0,1.49999999
190,1.49999999,1440381600,1.49999999,1.49999999,1.49999999,0,0,1.49999999
191,1.49999999,1440388800,1.49999999,1.49999999,1.49999999,0,0,1.49999999
192,1.3,1440396000,1.3300208,1.29999999,1.33002077,126.14493716,164.95686984,1.30767729
193,1.3,1440403200,1.3,1.3,1.3,0,0,1.3
194,1.39999999,1440410400,1.39999999,1.39999999,1.39999999,0.11699439,0.16379214,1.39999999
195,1.24100001,1440417600,1.24100001,1.24100001,1.24100001,8.7933317,10.91252472,1.24100001
196,1.24100001,1440424800,1.24100001,1.24100001,1.24100001,0,0,1.24100001
197,1.2399999,1440432000,1.24100001,1.2399999,1.24100001,7.0068738,8.69501052,1.2409258
198,1.2399999,1440439200,1.2399999,1.2399999,1.2399999,0,0,1.2399999
199,1.3,1440446400,1.3,1.3,1.3,6.88817169,8.95462319,1.3
200,1.3,1440453600,1.3,1.3,1.3,0,0,1.3
201,1.05100001,1440460800,1.05100001,1.05100001,1.05100001,0.00042748,0.00044928,1.05100001
202,1.39999998,1440468000,1.39999998,1.39999998,1.39999998,0.10590104,0.14826145,1.39999998
203,1.39999998,1440475200,1.39999998,1.39999998,1.39999998,0,0,1.39999998
204,1.39999998,1440482400,1.39999998,1.39999998,1.39999998,0,0,1.39999998
205,1.05100001,1440489600,1.05100001,1.05100001,1.05100001,0.16186811,0.17012338,1.05100001
206,1.05100001,1440496800,1.05100001,1.05100001,1.05100001,0,0,1.05100001
207,1.05100001,1440504000,1.05100001,1.05100001,1.05100001,0,0,1.05100001
208,1.05,1440511200,1.05100001,1.05,1.05100001,27.21748497,28.59057682,1.05044888
209,1.05,1440518400,1.05,1.05,1.05,0,0,1.05
210,1.05,1440525600,1.05,1.05,1.05,0,0,1.05
211,1.05,1440532800,1.05,1.05,1.05,0,0,1.05
212,1.05,1440540000,1.05,1.05,1.05,0,0,1.05
213,1.05,1440547200,1.05,1.05,1.05,0,0,1.05
214,1.05,1440554400,1.05,1.05,1.05,0,0,1.05
215,1.09999999,1440561600,1.09999999,1.09999999,1.09999999,0.13459993,0.14805992,1.09999999
216,1.09999999,1440568800,1.09999999,1.09999999,1.09999999,0,0,1.09999999
217,1.14,1440576000,1.14,1.14,1.14,9.89320807,11.27825719,1.14
218,1.14,1440583200,1.14,1.14,1.14,0,0,1.14
219,1.14,1440590400,1.14,1.00000001,1.00100001,61.08880506,64.33138784,1.05307982
220,1.14,1440597600,1.14,1.14,1.14,0,0,1.14
221,1.14,1440604800,1.14,1.14,1.14,0,0,1.14
222,1.00000001,1440612000,1.00000001,1.00000001,1.00000001,10.56788825,10.56788835,1.00000001
223,1.00000001,1440619200,1.00000001,1.00000001,1.00000001,0,0,1.00000001
224,1.00000001,1440626400,1.00000001,1.00000001,1.00000001,0,0,1.00000001
225,1.00000001,1440633600,1.00000001,1.00000001,1.00000001,0,0,1.00000001
226,1.27,1440640800,1.27,1.27,1.27,0.00190952,0.00242509,1.27
227,1.27,1440648000,1.27,1.27,1.27,0,0,1.27
228,1.27,1440655200,1.27,1.27,1.27,0,0,1.27
229,1.27,1440662400,1.27,1.27,1.27,0,0,1.27
230,1.27,1440669600,1.27,1.27,1.27,0,0,1.27
231,1.27,1440676800,1.27,1.27,1.27,0,0,1.27
232,1.27,1440684000,1.27,1.27,1.27,0,0,1.27
233,1.27,1440691200,1.27,1.27,1.27,0,0,1.27
234,1.27,1440698400,1.27,1.27,1.27,0,0,1.27
235,1.27,1440705600,1.27,1.27,1.27,0,0,1.27
236,1.27,1440712800,1.27,1.27,1.27,0,0,1.27
237,1.1,1440720000,1.1,1.1,1.1,0.9,0.99,1.1
238,1.06000001,1440727200,1.06000001,1.06000001,1.06000001,0.10568924,0.11203059,1.06000001
239,1.06000001,1440734400,1.06000001,1.06000001,1.06000001,0,0,1.06000001
240,1.06000001,1440741600,1.06000001,1.06000001,1.06000001,0,0,1.06000001
241,1.06000001,1440748800,1.06000001,1.06000001,1.06000001,0,0,1.06000001
242,1.06000001,1440756000,1.06000001,1.06000001,1.06000001,0,0,1.06000001
243,1.06000001,1440763200,1.06000001,1.06000001,1.06000001,0,0,1.06000001
244,1.06000001,1440770400,1.06000001,1.06000001,1.06000001,0,0,1.06000001
245,1.06000001,1440777600,1.06000001,1.06000001,1.06000001,0,0,1.06000001
246,1.06000001,1440784800,1.06000001,1.06000001,1.06000001,0,0,1.06000001
247,1.06000001,1440792000,1.06000001,1.06000001,1.06000001,0,0,1.06000001
248,1.06000001,1440799200,1.06000001,1.06000001,1.06000001,0,0,1.06000001
249,1.06000001,1440806400,1.06000001,1.06000001,1.06000001,0,0,1.06000001
250,1.06000001,1440813600,1.06000001,1.06000001,1.06000001,0,0,1.06000001
251,1.06000001,1440820800,1.06000001,1.06000001,1.06000001,0,0,1.06000001
252,1.06000001,1440828000,1.06000001,1.06000001,1.06000001,0,0,1.06000001
253,1.06000001,1440835200,1.06000001,1.06000001,1.06000001,0,0,1.06000001
254,1.06000001,1440842400,1.06000001,1.06000001,1.06000001,0,0,1.06000001
255,1.06000001,1440849600,1.06000001,1.06000001,1.06000001,0,0,1.06000001
256,1.06000001,1440856800,1.06000001,1.06000001,1.06000001,0,0,1.06000001
257,1.06000001,1440864000,1.06000001,1.06000001,1.06000001,0,0,1.06000001
258,1.06000001,1440871200,1.06000001,1.06000001,1.06000001,0,0,1.06000001
259,1.06000001,1440878400,1.06000001,1.06000001,1.06000001,0,0,1.06000001
260,1.06000001,1440885600,1.06000001,1.06000001,1.06000001,0,0,1.06000001
261,1.06000001,1440892800,1.06000001,1.06000001,1.06000001,0,0,1.06000001
262,1.06000001,1440900000,1.06000001,1.06000001,1.06000001,0,0,1.06000001
263,1.06000001,1440907200,1.06000001,1.06000001,1.06000001,0,0,1.06000001
264,1.25,1440914400,1.25,1.23,1.23,323.86543517,404.53044565,1.24906952
265,1.25,1440921600,1.25,1.25,1.25,1342.91059659,1678.63824573,1.25
266,1.25,1440928800,1.25,1.25,1.25,126.32568817,157.90711021,1.25
267,1.25,1440936000,1.25,1.25,1.25,0,0,1.25
268,1.25,1440943200,1.25,1.25,1.25,0,0,1.25
269,1.25,1440950400,1.25,1.25,1.25,0,0,1.25
270,1.27,1440957600,1.27,1.27,1.27,9.99809048,12.6975749,1.27
271,1.27,1440964800,1.27,1.27,1.27,0,0,1.27
272,1.27,1440972000,1.27,1.27,1.27,0,0,1.27
273,1.27,1440979200,1.27,1.27,1.27,0,0,1.27
274,1.27,1440986400,1.27,1.27,1.27,0,0,1.27
275,1.27,1440993600,1.27,1.27,1.27,0,0,1.27
276,1.2995,1441000800,1.2995,1.28,1.28,165.43835399,212.95625817,1.28722423
277,1.3,1441008000,1.3,1.3,1.3,98.41361485,127.9376993,1.3
278,1.3,1441015200,1.3,1.3,1.3,0,0,1.3
279,1.3,1441022400,1.3,1.3,1.3,0,0,1.3
280,1.3,1441029600,1.3,1.3,1.3,0,0,1.3
281,1.3,1441036800,1.3,1.3,1.3,0,0,1.3
282,1.3,1441044000,1.3,1.3,1.3,0,0,1.3
283,1.3,1441051200,1.3,1.3,1.3,0,0,1.3
284,1.3,1441058400,1.3,1.3,1.3,0,0,1.3
285,1.3,1441065600,1.3,1.3,1.3,0,0,1.3
286,1.18000001,1441072800,1.18000001,1.18000001,1.18000001,1,1.18000001,1.18000001
287,1.33999997,1441080000,1.33999999,1.18000001,1.33999999,0.11787222,0.14998517,1.27243873
288,1.33999997,1441087200,1.33999997,1.33999997,1.33999997,0,0,1.33999997
289,1.33999997,1441094400,1.33999997,1.33999997,1.33999997,0,0,1.33999997
290,1.33999997,1441101600,1.33999997,1.33999997,1.33999997,0,0,1.33999997
291,1.35269001,1441108800,1.35269001,1.33999997,1.33999997,169.99808061,228.21239347,1.342441
292,1.35269001,1441116000,1.35269001,1.35269001,1.35269001,0,0,1.35269001
293,1.35269001,1441123200,1.35269001,1.35269001,1.35269001,0,0,1.35269001
294,1.35269001,1441130400,1.35269001,1.35269001,1.35269001,0,0,1.35269001
295,1.2500005,1441137600,1.39099999,1.25000044,1.39099999,0.00133263,0.00175983,1.32056953
296,1.2500005,1441144800,1.2500005,1.2500005,1.2500005,0,0,1.2500005
297,1.2500005,1441152000,1.2500005,1.2500005,1.2500005,0,0,1.2500005
298,1.2500005,1441159200,1.2500005,1.2500005,1.2500005,0,0,1.2500005
299,1.2500005,1441166400,1.2500005,1.2500005,1.2500005,0,0,1.2500005
300,1.26000045,1441173600,1.26000045,1.26000045,1.26000045,3,3.78000135,1.26000045
301,1.26000045,1441180800,1.26000045,1.26000045,1.26000045,0,0,1.26000045
302,1.26000045,1441188000,1.26000045,1.26000045,1.26000045,0,0,1.26000045
303,1.26000045,1441195200,1.26000045,1.26000045,1.26000045,0,0,1.26000045
304,1.26000045,1441202400,1.26000045,1.26000045,1.26000045,0,0,1.26000045
305,1.26000045,1441209600,1.26000045,1.26000045,1.26000045,0,0,1.26000045
306,1.26000045,1441216800,1.26000045,1.26000045,1.26000045,0,0,1.26000045
307,1.26000045,1441224000,1.26000045,1.26000045,1.26000045,0,0,1.26000045
308,1.26000132,1441231200,1.26000132,1.26000132,1.26000132,35.9642,45.31493947,1.26000132
309,1.2194,1441238400,1.26000001,1.2194,1.26000001,47.86207691,59.91937104,1.25191748
310,1.2194,1441245600,1.2194,1.2194,1.2194,0,0,1.2194
311,1.2194,1441252800,1.2194,1.2194,1.2194,0,0,1.2194
312,1.2194,1441260000,1.2194,1.2194,1.2194,0,0,1.2194
313,1.2194,1441267200,1.2194,1.2194,1.2194,0,0,1.2194
314,1.2194,1441274400,1.2194,1.2194,1.2194,0,0,1.2194
315,1.2194,1441281600,1.2194,1.2194,1.2194,0,0,1.2194
316,1.21940001,1441288800,1.37339966,1.21940001,1.37339966,56.80445717,69.27259777,1.21949229
317,1.21940001,1441296000,1.21940001,1.21940001,1.21940001,10.4,12.6817601,1.21940001
318,1.21940013,1441303200,1.37339657,1.21940008,1.37339657,0.0462267,0.06013164,1.30079894
319,1.21940013,1441310400,1.21940013,1.21940013,1.21940013,0,0,1.21940013
320,1.37,1441317600,1.37,1.21940041,1.21940043,76.76968276,99.05174933,1.29024565
321,1.21940001,1441324800,1.21940001,1.21940001,1.21940001,7.742,9.44059487,1.21940001
322,1.21940001,1441332000,1.21940001,1.21940001,1.21940001,0,0,1.21940001
323,1.21940001,1441339200,1.21940001,1.21940001,1.21940001,0,0,1.21940001
324,1.21940001,1441346400,1.21940001,1.21940001,1.21940001,0,0,1.21940001
325,1.21940001,1441353600,1.21940001,1.21940001,1.21940001,0,0,1.21940001
326,1.21940001,1441360800,1.21940001,1.21940001,1.21940001,0,0,1.21940001
327,1.2194,1441368000,1.2194,1.2194,1.2194,7.4858,9.12818452,1.2194
328,1.2194,1441375200,1.2194,1.2194,1.2194,0,0,1.2194
329,1.2194,1441382400,1.2194,1.2194,1.2194,0,0,1.2194
330,1.2194,1441389600,1.2194,1.2194,1.2194,0,0,1.2194
331,1.21939998,1441396800,1.21939998,1.21939998,1.21939998,0.15838577,0.1931356,1.21939998
332,1.21939998,1441404000,1.21939998,1.21939998,1.21939998,0,0,1.21939998
333,1.37336823,1441411200,1.37336823,1.37336823,1.37336823,5.68670971,7.80994644,1.37336823
334,1.37336823,1441418400,1.37336823,1.37336823,1.37336823,0,0,1.37336823
335,1.37336823,1441425600,1.37336823,1.37336823,1.37336823,0,0,1.37336823
336,1.37336823,1441432800,1.37336823,1.37336823,1.37336823,0,0,1.37336823
337,1.37336823,1441440000,1.37336823,1.37336823,1.37336823,0,0,1.37336823
338,1.26,1441447200,1.26,1.25999999,1.25999999,32.93149977,41.4936894,1.25999999
339,1.26,1441454400,1.26,1.26,1.26,7.03459849,8.86359409,1.26
340,1.26,1441461600,1.26,1.26,1.26,0,0,1.26
341,1.26,1441468800,1.26,1.26,1.26,0,0,1.26
342,1.26,1441476000,1.26,1.26,1.26,0,0,1.26
343,1.26,1441483200,1.26,1.26,1.26,0,0,1.26
344,1.37336823,1441490400,1.37336823,1.16100001,1.16100001,0.06773902,0.0847485,1.25110318
345,1.37336823,1441497600,1.37336823,1.37336823,1.37336823,0,0,1.37336823
346,1.19,1441504800,1.19,1.16100001,1.16100001,18.897988,22.48847556,1.18999311
347,1.16100001,1441512000,1.16100001,1.16100001,1.16100001,4,4.64400004,1.16100001
348,1.16100001,1441519200,1.16100001,1.16100001,1.16100001,0,0,1.16100001
349,1.16100001,1441526400,1.16100001,1.16100001,1.16100001,0,0,1.16100001
350,1.16100001,1441533600,1.16100001,1.16100001,1.16100001,0,0,1.16100001
351,1.16100001,1441540800,1.16100001,1.16100001,1.16100001,0.99895,1.15978095,1.16100001
352,1.16100001,1441548000,1.16100001,1.16100001,1.16100001,0,0,1.16100001
