,close,date,high,low,open,quoteVolume,volume,weightedAverage
70,0.295,1424642400,0.295,0.29,0.29,24.57106438,7.19703633,0.29290698
71,0.295,1424649600,0.32,0.295,0.31699999,124.56196972,39.80238564,0.31953882
72,0.33,1424656800,0.33,0.33,0.33,21,6.93,0.33
73,0.33,1424664000,0.33,0.33,0.33,0,0,0.33
74,0.295,1424671200,0.295,0.295,0.295,0.2,0.059,0.295
75,0.295,1424678400,0.295,0.295,0.295,0,0,0.295
76,0.295,1424685600,0.295,0.295,0.295,0,0,0.295
77,0.295,1424692800,0.295,0.295,0.295,0,0,0.295
78,0.295,1424700000,0.295,0.295,0.295,0,0,0.295
79,0.295,1424707200,0.295,0.295,0.295,0,0,0.295
80,0.35,1424714400,0.35,0.35,0.35,5.04044159,1.76415455,0.35
81,0.35,1424721600,0.35,0.35,0.35,0,0,0.35
82,0.35,1424728800,0.35,0.35,0.35,3.95955841,1.38584544,0.35
83,0.38,1424736000,0.38,0.38,0.38,2.46549156,0.93688679,0.38
84,0.38,1424743200,0.38,0.38,0.38,0,0,0.38
85,0.38,1424750400,0.38,0.38,0.38,0,0,0.38
86,0.38,1424757600,0.38,0.38,0.38,0,0,0.38
87,0.25,1424764800,0.25000001,0.25,0.25000001,4.00254824,1.00063706,0.25
88,0.25,1424772000,0.25,0.25,0.25,0,0,0.25
89,0.25,1424779200,0.25,0.25,0.25,0,0,0.25
90,0.25,1424786400,0.25,0.25,0.25,0,0,0.25
91,0.25,1424793600,0.25,0.25,0.25,0,0,0.25
92,0.25,1424800800,0.25,0.25,0.25,0,0,0.25
93,0.25,1424808000,0.25,0.25,0.25,0,0,0.25
94,0.25,1424815200,0.25,0.25,0.25,0,0,0.25
95,0.25,1424822400,0.25,0.25,0.25,0,0,0.25
96,0.25,1424829600,0.25,0.25,0.25,0,0,0.25
97,0.25,1424836800,0.25,0.25,0.25,0,0,0.25
98,0.25,1424844000,0.25,0.25,0.25,0,0,0.25
99,0.25,1424851200,0.25,0.25,0.25,0,0,0.25
100,0.25,1424858400,0.25,0.25,0.25,0,0,0.25
101,0.25,1424865600,0.25,0.25,0.25,0,0,0.25
102,0.25,1424872800,0.25,0.25,0.25,0,0,0.25
103,0.25000101,1424880000,0.25000101,0.25000101,0.25000101,0.00109803,0.0002745,0.25000101
104,0.25000101,1424887200,0.25000101,0.25000101,0.25000101,0,0,0.25000101
105,0.25000101,1424894400,0.25000101,0.25000101,0.25000101,0,0,0.25000101
106,0.25000101,1424901600,0.25000101,0.25000101,0.25000101,0,0,0.25000101
107,0.25000101,1424908800,0.25000101,0.25000101,0.25000101,0,0,0.25000101
108,0.25000101,1424916000,0.25000101,0.25000101,0.25000101,0,0,0.25000101
109,0.25000101,1424923200,0.25000101,0.25000101,0.25000101,0,0,0.25000101
110,0.25000101,1424930400,0.25000101,0.25000101,0.25000101,0,0,0.25000101
111,0.379999,1424937600,0.379999,0.379999,0.379999,0.00072095,0.00027396,0.379999
112,0.25000111,1424944800,0.25000111,0.25000111,0.25000111,0.11676063,0.02919028,0.25000111
113,0.25000111,1424952000,0.25000111,0.25000111,0.25000111,0,0,0.25000111
114,0.37999,1424959200,0.37999,0.25000101,0.25000101,0.13679758,0.05126708,0.374766
115,0.25000101,1424966400,0.25000101,0.25000101,0.25000101,0.00867683,0.00216921,0.25000101
116,0.25000101,1424973600,0.25000101,0.25000101,0.25000101,0,0,0.25000101
117,0.25000101,1424980800,0.25000101,0.25000101,0.25000101,0,0,0.25000101
118,0.25000101,1424988000,0.25000101,0.25000101,0.25000101,0,0,0.25000101
119,0.25000111,1424995200,0.25000111,0.25000111,0.25000111,0.02204182,0.00551047,0.25000111
120,0.25000111,1425002400,0.25000111,0.25000111,0.25000111,0,0,0.25000111
121,0.25000111,1425009600,0.25000111,0.25000111,0.25000111,0,0,0.25000111
122,0.25000111,1425016800,0.25000111,0.25000111,0.25000111,0,0,0.25000111
123,0.25000111,1425024000,0.25000111,0.25000111,0.25000111,0,0,0.25000111
124,0.25000111,1425031200,0.25000111,0.25000111,0.25000111,0,0,0.25000111
125,0.25000111,1425038400,0.25000111,0.25000111,0.25000111,0,0,0.25000111
126,0.25000111,1425045600,0.25000111,0.25000111,0.25000111,0,0,0.25000111
127,0.25000111,1425052800,0.25000111,0.25000111,0.25000111,0,0,0.25000111
128,0.25000111,1425060000,0.25000111,0.25000111,0.25000111,0,0,0.25000111
129,0.25000111,1425067200,0.25000111,0.25000111,0.25000111,0,0,0.25000111
130,0.25000111,1425074400,0.25000111,0.25000111,0.25000111,0,0,0.25000111
131,0.25000111,1425081600,0.25000111,0.25000111,0.25000111,0,0,0.25000111
132,0.3995,1425088800,0.3995,0.25000112,0.25000112,0.0668352,0.02015835,0.3016129
133,0.3995,1425096000,0.3995,0.3995,0.3995,0,0,0.3995
134,0.3995,1425103200,0.3995,0.3995,0.3995,0,0,0.3995
135,0.3995,1425110400,0.3995,0.3995,0.3995,0,0,0.3995
136,0.3995,1425117600,0.3995,0.3995,0.3995,0,0,0.3995
137,0.41,1425124800,0.41,0.4099,0.4099,29.39537416,12.0501034,0.40993196
138,0.41,1425132000,0.41,0.41,0.41,0,0,0.41
139,0.41,1425139200,0.41,0.41,0.41,0,0,0.41
140,0.40999999,1425146400,0.40999999,0.40999999,0.40999999,0.00109145,0.00044749,0.40999999
141,0.41,1425153600,0.41,0.40999999,0.40999999,10.80868215,4.43155967,0.40999999
142,0.35,1425160800,0.5499,0.35,0.5499,0.02312219,0.01177875,0.50941336
143,0.35,1425168000,0.35,0.35,0.35,0,0,0.35
144,0.35,1425175200,0.35,0.35,0.35,0,0,0.35
145,0.35,1425182400,0.35,0.35,0.35,0,0,0.35
146,0.35,1425189600,0.35,0.35,0.35,0,0,0.35
147,0.35,1425196800,0.35,0.35,0.35,0,0,0.35
148,0.35,1425204000,0.35,0.35,0.35,0,0,0.35
149,0.35,1425211200,0.35,0.35,0.35,0,0,0.35
150,0.35,1425218400,0.35,0.35,0.35,0,0,0.35
151,0.35,1425225600,0.35,0.35,0.35,0,0,0.35
152,0.35,1425232800,0.35,0.35,0.35,0,0,0.35
153,0.35,1425240000,0.35,0.35,0.35,0,0,0.35
154,0.35,1425247200,0.35,0.35,0.35,0,0,0.35
155,0.35,1425254400,0.35,0.35,0.35,0,0,0.35
156,0.35,1425261600,0.35,0.35,0.35,0,0,0.35
157,0.35,1425268800,0.35,0.35,0.35,0,0,0.35
158,0.35,1425276000,0.35,0.35,0.35,0,0,0.35
159,0.35,1425283200,0.35,0.35,0.35,0,0,0.35
160,0.35,1425290400,0.35,0.35,0.35,0,0,0.35
161,0.35,1425297600,0.35,0.35,0.35,0,0,0.35
162,0.35,1425304800,0.35,0.35,0.35,0,0,0.35
163,0.5399,1425312000,0.5399,0.5399,0.5399,0.36787342,0.19861485,0.5399
164,0.5399,1425319200,0.5399,0.5399,0.5399,0.65110921,0.35153386,0.5399
165,0.5399,1425326400,0.5399,0.5399,0.5399,0,0,0.5399
166,0.5399,1425333600,0.5399,0.5399,0.5399,0,0,0.5399
167,0.5399,1425340800,0.5399,0.5399,0.5399,0,0,0.5399
168,0.5399,1425348000,0.5399,0.5399,0.5399,0,0,0.5399
169,0.5399,1425355200,0.5399,0.5399,0.5399,0,0,0.5399
170,0.5399,1425362400,0.5399,0.5399,0.5399,0,0,0.5399
171,0.35,1425369600,0.35,0.35,0.35,0.38390539,0.13436688,0.35
172,0.35,1425376800,0.35,0.35,0.35,0,0,0.35
173,0.35,1425384000,0.35,0.35,0.35,0,0,0.35
174,0.35,1425391200,0.35,0.35,0.35,0,0,0.35
175,0.497,1425398400,0.497,0.497,0.497,0.08299066,0.04124635,0.497
176,0.497,1425405600,0.497,0.497,0.497,0,0,0.497
177,0.497,1425412800,0.497,0.497,0.497,0,0,0.497
178,0.497,1425420000,0.497,0.497,0.497,0,0,0.497
179,0.497,1425427200,0.497,0.497,0.497,0,0,0.497
180,0.497,1425434400,0.497,0.497,0.497,0,0,0.497
181,0.497,1425441600,0.497,0.497,0.497,0,0,0.497
182,0.497,1425448800,0.497,0.497,0.497,0,0,0.497
183,0.497,1425456000,0.497,0.497,0.497,0,0,0.497
184,0.497,1425463200,0.497,0.497,0.497,0,0,0.497
185,0.497,1425470400,0.497,0.497,0.497,0,0,0.497
186,0.497,1425477600,0.497,0.497,0.497,0,0,0.497
187,0.497,1425484800,0.497,0.497,0.497,0,0,0.497
188,0.497,1425492000,0.497,0.497,0.497,0,0,0.497
189,0.497,1425499200,0.497,0.497,0.497,0,0,0.497
190,0.497,1425506400,0.497,0.497,0.497,0,0,0.497
191,0.497,1425513600,0.497,0.497,0.497,0,0,0.497
192,0.497,1425520800,0.497,0.497,0.497,0,0,0.497
193,0.497,1425528000,0.497,0.497,0.497,0,0,0.497
194,0.497,1425535200,0.497,0.497,0.497,0,0,0.497
195,0.26,1425542400,0.26,0.26,0.26,0.00056114,0.00014589,0.26
196,0.26,1425549600,0.26,0.26,0.26,0,0,0.26
197,0.26,1425556800,0.26,0.26,0.26,0,0,0.26
198,0.26,1425564000,0.26,0.26,0.26,0,0,0.26
199,0.26,1425571200,0.26,0.26,0.26,0,0,0.26
200,0.26,1425578400,0.26,0.26,0.26,0,0,0.26
201,0.26,1425585600,0.26,0.26,0.26,0,0,0.26
202,0.26,1425592800,0.26,0.26,0.26,0,0,0.26
203,0.26,1425600000,0.26,0.26,0.26,0,0,0.26
204,0.26,1425607200,0.26,0.26,0.26,0,0,0.26
205,0.26,1425614400,0.26,0.26,0.26,0,0,0.26
206,0.497,1425621600,0.497,0.497,0.497,0.96186606,0.47804743,0.497
207,0.497,1425628800,0.497,0.497,0.497,0,0,0.497
208,0.497,1425636000,0.497,0.497,0.497,0,0,0.497
209,0.497,1425643200,0.497,0.497,0.497,0,0,0.497
210,0.497,1425650400,0.497,0.497,0.497,0,0,0.497
211,0.497,1425657600,0.497,0.497,0.497,0,0,0.497
212,0.497,1425664800,0.497,0.497,0.497,0,0,0.497
213,0.497,1425672000,0.497,0.497,0.497,0,0,0.497
214,0.497,1425679200,0.497,0.497,0.497,0.13852509,0.06884696,0.497
215,0.497,1425686400,0.497,0.497,0.497,0.00261046,0.00129739,0.497
216,0.497,1425693600,0.497,0.497,0.497,0,0,0.497
217,0.497,1425700800,0.497,0.497,0.497,0,0,0.497
218,0.497,1425708000,0.497,0.497,0.497,0,0,0.497
219,0.497,1425715200,0.497,0.497,0.497,0,0,0.497
220,0.497,1425722400,0.497,0.497,0.497,0,0,0.497
221,0.497,1425729600,0.497,0.497,0.497,0,0,0.497
222,0.497,1425736800,0.497,0.497,0.497,0,0,0.497
223,0.497,1425744000,0.497,0.497,0.497,0,0,0.497
224,0.497,1425751200,0.497,0.497,0.497,0,0,0.497
225,0.497,1425758400,0.497,0.497,0.497,0,0,0.497
226,0.497,1425765600,0.497,0.497,0.497,0,0,0.497
227,0.497,1425772800,0.497,0.497,0.497,0,0,0.497
228,0.497,1425780000,0.497,0.497,0.497,0,0,0.497
229,0.497,1425787200,0.497,0.497,0.497,0,0,0.497
230,0.497,1425794400,0.497,0.497,0.497,0,0,0.497
231,0.497,1425801600,0.497,0.497,0.497,0,0,0.497
232,0.497,1425808800,0.497,0.497,0.497,0,0,0.497
233,0.49699999,1425816000,0.49699999,0.49699999,0.49699999,0.04116046,0.02045674,0.49699999
234,0.49699999,1425823200,0.49699999,0.26,0.49699999,0.09525871,0.03825053,0.40154372
235,0.49699999,1425830400,0.49699999,0.49699999,0.49699999,0.36279871,0.18031095,0.49699999
236,0.49699999,1425837600,0.49699999,0.49699999,0.49699999,4.518e-05,2.245e-05,0.49699999
237,0.49699999,1425844800,0.49699999,0.49699999,0.49699999,0,0,0.49699999
238,0.49699999,1425852000,0.49699999,0.49699999,0.49699999,0,0,0.49699999
239,0.49699999,1425859200,0.49699999,0.49699999,0.49699999,0,0,0.49699999
240,0.49699999,1425866400,0.49699999,0.49699999,0.49699999,0,0,0.49699999
241,0.49699999,1425873600,0.49699999,0.49699999,0.49699999,0,0,0.49699999
242,0.49699999,1425880800,0.49699999,0.49699999,0.49699999,0,0,0.49699999
243,0.49699999,1425888000,0.49699999,0.49699999,0.49699999,0,0,0.49699999
244,0.49699999,1425895200,0.49699999,0.49699999,0.49699999,0,0,0.49699999
245,0.49699999,1425902400,0.49699999,0.49699999,0.49699999,0,0,0.49699999
246,0.49699999,1425909600,0.49699999,0.49699999,0.49699999,0,0,0.49699999
247,0.49699999,1425916800,0.49699999,0.49699999,0.49699999,0,0,0.49699999
248,0.49699999,1425924000,0.49699999,0.49699999,0.49699999,0,0,0.49699999
249,0.497,1425931200,0.497,0.49699999,0.49699999,2.56320083,1.27391081,0.49699999
250,0.25000223,1425938400,0.5399,0.25000223,0.5399,5.48660341,2.94313911,0.53642279
251,0.25000223,1425945600,0.25000223,0.25000223,0.25000223,0,0,0.25000223
252,0.25000223,1425952800,0.25000223,0.25000223,0.25000223,0,0,0.25000223
253,0.25000223,1425960000,0.25000223,0.25000223,0.25000223,0,0,0.25000223
254,0.25000223,1425967200,0.25000223,0.25000223,0.25000223,0,0,0.25000223
255,0.25000223,1425974400,0.25000223,0.25000223,0.25000223,0,0,0.25000223
256,0.5399,1425981600,0.5399,0.5399,0.5399,1.26e-06,6.8e-07,0.5399
257,0.5399,1425988800,0.5399,0.5399,0.5399,0,0,0.5399
258,0.5399,1425996000,0.5399,0.5399,0.5399,0,0,0.5399
259,0.5399,1426003200,0.5399,0.5399,0.5399,0,0,0.5399
260,0.5399,1426010400,0.5399,0.5399,0.5399,0,0,0.5399
261,0.5399,1426017600,0.5399,0.5399,0.5399,0,0,0.5399
262,0.5399,1426024800,0.5399,0.5399,0.5399,0,0,0.5399
263,0.5399,1426032000,0.5399,0.5399,0.5399,0,0,0.5399
264,0.261,1426039200,0.261,0.261,0.261,4.15924764,1.08556363,0.261
265,0.8399,1426046400,0.8399,0.8399,0.8399,0.00769598,0.00646385,0.8399
266,0.8399,1426053600,0.8399,0.8399,0.8399,0,0,0.8399
267,0.2611,1426060800,0.8399,0.261,0.8399,12.17401644,3.27659081,0.26914624
268,0.2611,1426068000,0.2611,0.2611,0.2611,0,0,0.2611
269,0.2611,1426075200,0.2611,0.2611,0.2611,5.28753478,1.38057533,0.2611
270,0.2611,1426082400,0.2611,0.2611,0.2611,0.19,0.049609,0.2611
271,0.2611,1426089600,0.2611,0.2611,0.2611,0,0,0.2611
272,0.2611,1426096800,0.2611,0.2611,0.2611,0,0,0.2611
273,0.2611,1426104000,0.2611,0.2611,0.2611,0,0,0.2611
274,0.2611,1426111200,0.2611,0.2611,0.2611,0,0,0.2611
275,0.2611,1426118400,0.2611,0.2611,0.2611,0,0,0.2611
276,0.2611,1426125600,0.2611,0.2611,0.2611,0,0,0.2611
277,0.2611,1426132800,0.2611,0.2611,0.2611,0,0,0.2611
278,0.2611,1426140000,0.2611,0.2611,0.2611,0,0,0.2611
279,0.2611,1426147200,0.2611,0.2611,0.2611,0,0,0.2611
280,0.2611,1426154400,0.2611,0.2611,0.2611,0,0,0.2611
281,0.2611,1426161600,0.2611,0.2611,0.2611,0,0,0.2611
282,0.2611,1426168800,0.2611,0.2611,0.2611,0,0,0.2611
283,0.2611,1426176000,0.2611,0.2611,0.2611,0,0,0.2611
284,0.2611,1426183200,0.2611,0.2611,0.2611,0,0,0.2611
285,0.2611,1426190400,0.2611,0.2611,0.2611,0,0,0.2611
286,0.2611,1426197600,0.2611,0.2611,0.2611,0,0,0.2611
287,0.2611,1426204800,0.2611,0.2611,0.2611,0,0,0.2611
288,0.2611,1426212000,0.2611,0.2611,0.2611,0,0,0.2611
289,0.81,1426219200,0.81,0.81,0.81,0.00123457,0.001,0.81
290,0.81,1426226400,0.81,0.81,0.81,0,0,0.81
291,0.81,1426233600,0.81,0.81,0.81,0,0,0.81
292,0.81,1426240800,0.81,0.81,0.81,0,0,0.81
293,0.81,1426248000,0.81,0.81,0.81,0,0,0.81
294,0.8,1426255200,0.8,0.8,0.8,1.89170138,1.5133611,0.8
295,0.6,1426262400,0.6,0.6,0.6,0.08404757,0.05042854,0.6
296,0.6,1426269600,0.6,0.6,0.6,0,0,0.6
297,0.8,1426276800,0.8,0.8,0.8,2.14569155,1.71655324,0.8
298,0.8,1426284000,0.8,0.8,0.8,0,0,0.8
299,0.8,1426291200,0.8,0.8,0.8,0,0,0.8
300,0.8,1426298400,0.8,0.8,0.8,0,0,0.8
301,0.8,1426305600,0.8,0.8,0.8,0,0,0.8
302,0.8,1426312800,0.8,0.8,0.8,0,0,0.8
303,0.6,1426320000,0.60000001,0.6,0.60000001,22.19601044,13.31760628,0.6
304,0.6,1426327200,0.6,0.6,0.6,0,0,0.6
305,0.6,1426334400,0.6,0.6,0.6,0,0,0.6
306,0.6,1426341600,0.6,0.6,0.6,0,0,0.6
307,0.6,1426348800,0.6,0.6,0.6,0,0,0.6
308,0.60000001,1426356000,0.60000001,0.60000001,0.60000001,0.0012,0.00072,0.60000001
309,0.79984729,1426363200,0.79984729,0.79984729,0.79984729,0.00826155,0.00660797,0.79984729
310,0.79984729,1426370400,0.79984729,0.79984729,0.79984729,0,0,0.79984729
311,0.60000006,1426377600,0.60000006,0.60000006,0.60000006,0.00337283,0.00202369,0.60000006
312,0.6,1426384800,0.60000006,0.6,0.60000006,0.0388871,0.02333226,0.60000005
313,0.6,1426392000,0.6,0.6,0.6,0,0,0.6
314,0.6,1426399200,0.6,0.6,0.6,0.001,0.0006,0.6
315,0.6,1426406400,0.6,0.6,0.6,0,0,0.6
316,0.6,1426413600,0.6,0.6,0.6,0,0,0.6
317,0.6,1426420800,0.6,0.6,0.6,0,0,0.6
318,0.6,1426428000,0.6,0.6,0.6,0,0,0.6
319,0.6,1426435200,0.6,0.6,0.6,0,0,0.6
320,0.6,1426442400,0.6,0.6,0.6,0,0,0.6
321,0.79984728,1426449600,0.79984728,0.79984728,0.79984728,0.00773815,0.00618933,0.79984728
322,0.79984728,1426456800,0.79984728,0.79984728,0.79984728,0,0,0.79984728
323,0.79984728,1426464000,0.79984728,0.79984728,0.79984728,0.4143488,0.33141576,0.79984728
324,0.79984728,1426471200,0.79984728,0.79984728,0.79984728,0,0,0.79984728
325,0.79984728,1426478400,0.79984728,0.40000001,0.40000001,0.01157702,0.00617195,0.5331216
326,0.7998473,1426485600,0.7998473,0.79984728,0.79984728,13.23087635,10.5826807,0.79984729
327,0.7998473,1426492800,0.7998473,0.7998473,0.7998473,0,0,0.7998473
328,0.40000001,1426500000,0.40000001,0.40000001,0.40000001,0.03596101,0.0143844,0.40000001
329,0.40000001,1426507200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
330,0.40000001,1426514400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
331,0.40000001,1426521600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
332,0.40000001,1426528800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
333,0.40000001,1426536000,0.40000001,0.40000001,0.40000001,0.03110171,0.01244068,0.40000001
334,0.40000001,1426543200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
335,0.40000001,1426550400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
336,0.40000001,1426557600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
337,0.40000001,1426564800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
338,0.40000001,1426572000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
339,0.40000001,1426579200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
340,0.40000001,1426586400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
341,0.40000001,1426593600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
342,0.40000001,1426600800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
343,0.40000001,1426608000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
344,0.40000001,1426615200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
345,0.40000001,1426622400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
346,0.40000001,1426629600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
347,0.40000001,1426636800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
348,0.40000001,1426644000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
349,0.40000001,1426651200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
350,0.40000001,1426658400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
351,0.40000001,1426665600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
352,0.40000001,1426672800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
353,0.40000001,1426680000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
354,0.40000001,1426687200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
355,0.40000001,1426694400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
356,0.40000001,1426701600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
357,0.40000001,1426708800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
358,0.40000001,1426716000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
359,0.40000001,1426723200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
360,0.40000001,1426730400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
361,0.40000001,1426737600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
362,0.40000001,1426744800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
363,0.40000001,1426752000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
364,0.40000001,1426759200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
365,0.40000001,1426766400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
366,0.40000001,1426773600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
367,0.40000001,1426780800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
368,0.40000001,1426788000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
369,0.40000001,1426795200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
370,0.40000001,1426802400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
371,0.40000001,1426809600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
372,0.40000001,1426816800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
373,0.40000001,1426824000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
374,0.40000001,1426831200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
375,0.40000001,1426838400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
376,0.40000001,1426845600,0.40000001,0.40000001,0.40000001,0,0,0.40000001
377,0.40000001,1426852800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
378,0.40000001,1426860000,0.40000001,0.40000001,0.40000001,0,0,0.40000001
379,0.40000001,1426867200,0.40000001,0.40000001,0.40000001,0,0,0.40000001
380,0.40000001,1426874400,0.40000001,0.40000001,0.40000001,0,0,0.40000001
381,0.40000001,1426881600,0.40000001,0.40000001,0.40000001,0.0026492,0.00105968,0.40000001
382,0.40000001,1426888800,0.40000001,0.40000001,0.40000001,0,0,0.40000001
383,0.40000001,1426896000,0.40000001,0.40000001,0.40000001,0.01072202,0.0042888,0.40000001
